! 5/11/2020 2:56:26 PM
! C:\ANRITSUVNA\TEMP\TEMP.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# HZ S RI R 50.0
! FREQ.HZ          S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
! GATING applied
    9781425140    -0.0007362   -0.0005145    -0.0002753    0.0007338    -0.0001206    0.0007770     0.0006571    0.0008216 
    9785428343    -0.0008648   -0.0002759    -0.0000381    0.0008315     0.0001231    0.0008312     0.0008508    0.0005791 
    9789431545    -0.0009170   -0.0000069     0.0002264    0.0008526     0.0003821    0.0008086     0.0009615    0.0002981 
    9793434748    -0.0008862    0.0002684     0.0004937    0.0007907     0.0006324    0.0007060     0.0009846    0.0000051 
    9797437950    -0.0007734    0.0005244     0.0007385    0.0006471     0.0008498    0.0005278     0.0009233   -0.0002740 
    9801441153    -0.0005875    0.0007368     0.0009366    0.0004308     0.0010122    0.0002855     0.0007880   -0.0005169 
    9805444355    -0.0003445    0.0008850     0.0010671    0.0001576     0.0011014   -0.0000031     0.0005944   -0.0007056 
    9809447558    -0.0000663    0.0009543     0.0011147   -0.0001508     0.0011051   -0.0003154     0.0003616   -0.0008284 
    9813450761     0.0002218    0.0009370     0.0010710   -0.0004690     0.0010180   -0.0006257     0.0001103   -0.0008795 
    9817453963     0.0004930    0.0008337     0.0009354   -0.0007699     0.0008427   -0.0009075    -0.0001389   -0.0008591 
    9821457166     0.0007221    0.0006532     0.0007150   -0.0010270     0.0005891   -0.0011356    -0.0003674   -0.0007728 
    9825460368     0.0008873    0.0004115     0.0004248   -0.0012167     0.0002746   -0.0012888    -0.0005594   -0.0006303 
    9829463571     0.0009732    0.0001306     0.0000860   -0.0013206    -0.0000780   -0.0013510    -0.0007027   -0.0004445 
    9833466773     0.0009714   -0.0001638    -0.0002755   -0.0013268    -0.0004419   -0.0013137    -0.0007891   -0.0002306 
    9837469976     0.0008819   -0.0004447    -0.0006311   -0.0012317    -0.0007885   -0.0011760    -0.0008146   -0.0000043 
    9841473179     0.0007129   -0.0006865    -0.0009521   -0.0010396    -0.0010897   -0.0009452    -0.0007790    0.0002182 
    9845476381     0.0004798   -0.0008672    -0.0012120   -0.0007632    -0.0013207   -0.0006368    -0.0006860    0.0004218 
    9849479584     0.0002039   -0.0009707    -0.0013889   -0.0004221    -0.0014615   -0.0002724    -0.0005426    0.0005927 
    9853482786    -0.0000898   -0.0009882    -0.0014671   -0.0000418    -0.0014990    0.0001210    -0.0003588    0.0007192 
    9857485989    -0.0003750   -0.0009185    -0.0014388    0.0003488    -0.0014284    0.0005139    -0.0001471    0.0007921 
    9861489191    -0.0006265   -0.0007686    -0.0013046    0.0007196    -0.0012529    0.0008761     0.0000779    0.0008056 
    9865492394    -0.0008223   -0.0005524    -0.0010737    0.0010417    -0.0009847    0.0011795     0.0003003    0.0007572 
    9869495596    -0.0009461   -0.0002894    -0.0007630    0.0012900    -0.0006429    0.0014004     0.0005035    0.0006488 
    9873498799    -0.0009879   -0.0000030    -0.0003961    0.0014450    -0.0002531    0.0015213     0.0006715    0.0004866 
    9877502002    -0.0009451    0.0002819    -0.0000009    0.0014945     0.0001554    0.0015325     0.0007899    0.0002811 
    9881505204    -0.0008224    0.0005411     0.0003921    0.0014350     0.0005517    0.0014329     0.0008473    0.0000466 
    9885508407    -0.0006313    0.0007531     0.0007528    0.0012714     0.0009056    0.0012303     0.0008362   -0.0001989 
    9889511609    -0.0003886    0.0009006     0.0010538    0.0010170     0.0011904    0.0009402     0.0007544   -0.0004356 
    9893514812    -0.0001152    0.0009724     0.0012724    0.0006922     0.0013847    0.0005854     0.0006055   -0.0006430 
    9897518014     0.0001661    0.0009635     0.0013927    0.0003232     0.0014746    0.0001935     0.0003994   -0.0008017 
    9901521217     0.0004322    0.0008757     0.0014070   -0.0000610     0.0014542   -0.0002049     0.0001513   -0.0008956 
    9905524420     0.0006618    0.0007169     0.0013159   -0.0004300     0.0013266   -0.0005792    -0.0001182   -0.0009133 
    9909527622     0.0008369    0.0005006     0.0011288   -0.0007553     0.0011034   -0.0009007    -0.0003859   -0.0008499 
    9913530825     0.0009441    0.0002445     0.0008624   -0.0010122     0.0008036   -0.0011453    -0.0006270   -0.0007079 
    9917534027     0.0009753   -0.0000309     0.0005400   -0.0011821     0.0004522   -0.0012955    -0.0008181   -0.0004974 
    9921537230     0.0009285   -0.0003038     0.0001887   -0.0012535     0.0000781   -0.0013413    -0.0009398   -0.0002355 
    9925540432     0.0008075   -0.0005530    -0.0001622   -0.0012236    -0.0002885   -0.0012816    -0.0009780    0.0000548 
    9929543635     0.0006219   -0.0007588    -0.0004843   -0.0010977    -0.0006185   -0.0011237    -0.0009266    0.0003470 
    9933546837     0.0003859   -0.0009054    -0.0007518   -0.0008893    -0.0008860   -0.0008830    -0.0007881    0.0006133 
    9937550040     0.0001177   -0.0009810    -0.0009444   -0.0006183    -0.0010711   -0.0005813    -0.0005734    0.0008276 
    9941553243    -0.0001621   -0.0009792    -0.0010482   -0.0003096    -0.0011607   -0.0002451    -0.0003016    0.0009681 
    9945556445    -0.0004318   -0.0008994    -0.0010573    0.0000093    -0.0011500    0.0000966     0.0000022    0.0010202 
    9949559648    -0.0006701   -0.0007469    -0.0009742    0.0003106    -0.0010429    0.0004151     0.0003094    0.0009774 
    9953562850    -0.0008580   -0.0005327    -0.0008091    0.0005685    -0.0008510    0.0006839     0.0005904    0.0008428 
    9957566053    -0.0009798   -0.0002725    -0.0005792    0.0007616    -0.0005932    0.0008813     0.0008179    0.0006286 
    9961569255    -0.0010245    0.0000137    -0.0003072    0.0008747    -0.0002936    0.0009922     0.0009699    0.0003551 
    9965572458    -0.0009869    0.0003037    -0.0000187    0.0008997     0.0000205    0.0010090     0.0010316    0.0000484 
    9969575661    -0.0008684    0.0005742     0.0002591    0.0008368     0.0003210    0.0009325     0.0009976   -0.0002619 
    9973578863    -0.0006766    0.0008027     0.0005009    0.0006939     0.0005814    0.0007717     0.0008716   -0.0005463 
    9977582066    -0.0004255    0.0009696     0.0006847    0.0004859     0.0007791    0.0005425     0.0006665   -0.0007781 
    9981585268    -0.0001343    0.0010597     0.0007942    0.0002337     0.0008971    0.0002671     0.0004030   -0.0009361 
    9985588471     0.0001738    0.0010634     0.0008199   -0.0000381     0.0009259   -0.0000288     0.0001068   -0.0010067 
    9989591673     0.0004735    0.0009783     0.0007602   -0.0003034     0.0008640   -0.0003179    -0.0001939   -0.0009855 
    9993594876     0.0007392    0.0008094     0.0006211   -0.0005368     0.0007176   -0.0005734    -0.0004709   -0.0008767 
    9997598078     0.0009476    0.0005690     0.0004162   -0.0007157     0.0005009   -0.0007722    -0.0006997   -0.0006929 
   10001601281     0.0010795    0.0002759     0.0001649   -0.0008228     0.0002339   -0.0008957    -0.0008612   -0.0004534 
   10005604484     0.0011219   -0.0000460    -0.0001090   -0.0008472    -0.0000586   -0.0009327    -0.0009434   -0.0001818 
   10009607686     0.0010691   -0.0003694    -0.0003796   -0.0007857    -0.0003499   -0.0008793    -0.0009424    0.0000965 
   10013610889     0.0009237   -0.0006663    -0.0006211   -0.0006430    -0.0006131   -0.0007398    -0.0008623    0.0003569 
   10017614091     0.0006967   -0.0009103    -0.0008101   -0.0004309    -0.0008238   -0.0005262    -0.0007139    0.0005781 
   10021617294     0.0004063   -0.0010791    -0.0009279   -0.0001681    -0.0009623   -0.0002571    -0.0005134    0.0007435 
   10025620496     0.0000771   -0.0011566    -0.0009619    0.0001222    -0.0010152    0.0000438    -0.0002803    0.0008428 
   10029623699    -0.0002625   -0.0011347    -0.0009071    0.0004140    -0.0009763    0.0003501    -0.0000354    0.0008722 
   10033626902    -0.0005826   -0.0010139    -0.0007663    0.0006806    -0.0008477    0.0006343     0.0002015    0.0008340 
   10037630104    -0.0008547   -0.0008040    -0.0005499    0.0008976    -0.0006393    0.0008712     0.0004130    0.0007356 
   10041633307    -0.0010543   -0.0005225    -0.0002754    0.0010443    -0.0003681    0.0010391     0.0005855    0.0005882 
   10045636509    -0.0011631   -0.0001939     0.0000346    0.0011059    -0.0000565    0.0011222     0.0007097    0.0004058 
   10049639712    -0.0011708    0.0001528     0.0003538    0.0010751     0.0002692    0.0011120     0.0007806    0.0002028 
   10053642914    -0.0010765    0.0004871     0.0006550    0.0009524     0.0005815    0.0010078     0.0007974   -0.0000064 
   10057646117    -0.0008883    0.0007792     0.0009120    0.0007462     0.0008536    0.0008172     0.0007623   -0.0002089 
   10061649319    -0.0006228    0.0010032     0.0011021    0.0004722     0.0010622    0.0005548     0.0006801   -0.0003936 
   10065652522    -0.0003037    0.0011394     0.0012081    0.0001521     0.0011890    0.0002418     0.0005574   -0.0005511 
   10069655725     0.0000406    0.0011761     0.0012197   -0.0001881     0.0012226   -0.0000966     0.0004018   -0.0006742 
   10073658927     0.0003796    0.0011105     0.0011345   -0.0005207     0.0011594   -0.0004326     0.0002215   -0.0007573 
   10077662130     0.0006835    0.0009492     0.0009584   -0.0008182     0.0010038   -0.0007389     0.0000254   -0.0007959 
   10081665332     0.0009260    0.0007071     0.0007046   -0.0010559     0.0007679   -0.0009901    -0.0001771   -0.0007873 
   10085668535     0.0010863    0.0004062     0.0003932   -0.0012141     0.0004707   -0.0011659    -0.0003757   -0.0007297 
   10089671737     0.0011514    0.0000736     0.0000491   -0.0012793     0.0001361   -0.0012518    -0.0005595   -0.0006235 
   10093674940     0.0011170   -0.0002614    -0.0003000   -0.0012461    -0.0002090   -0.0012411    -0.0007167   -0.0004712 
   10097678143     0.0009875   -0.0005698    -0.0006261   -0.0011171    -0.0005368   -0.0011349    -0.0008354   -0.0002780 
   10101681345     0.0007755   -0.0008252    -0.0009029   -0.0009026    -0.0008210   -0.0009423    -0.0009042   -0.0000526 
   10105684548     0.0005008   -0.0010067    -0.0011084   -0.0006204    -0.0010393   -0.0006795    -0.0009133    0.0001925 
   10109687750     0.0001880   -0.0010999    -0.0012264   -0.0002936    -0.0011748   -0.0003682    -0.0008556    0.0004417 
   10113690953    -0.0001354   -0.0010988    -0.0012484    0.0000511    -0.0012176   -0.0000341    -0.0007286    0.0006764 
   10117694155    -0.0004419   -0.0010051    -0.0011736    0.0003857    -0.0011657    0.0002956    -0.0005350    0.0008764 
   10121697358    -0.0007057   -0.0008289    -0.0010093    0.0006833    -0.0010250    0.0005944    -0.0002837    0.0010219 
   10125700560    -0.0009057   -0.0005866    -0.0007704    0.0009201    -0.0008087    0.0008385     0.0000098    0.0010951 
   10129703763    -0.0010264   -0.0003001    -0.0004778    0.0010781    -0.0005359    0.0010095     0.0003244    0.0010828 
   10133706966    -0.0010596    0.0000058    -0.0001564    0.0011458    -0.0002304    0.0010950     0.0006344    0.0009780 
   10137710168    -0.0010044    0.0003053     0.0001663    0.0011196     0.0000818    0.0010901     0.0009118    0.0007821 
   10141713371    -0.0008674    0.0005736     0.0004637    0.0010038     0.0003745    0.0009978     0.0011288    0.0005051 
   10145716573    -0.0006618    0.0007894     0.0007112    0.0008106     0.0006238    0.0008285     0.0012607    0.0001659 
   10149719776    -0.0004060    0.0009362     0.0008891    0.0005582     0.0008100    0.0005987     0.0012891   -0.0002088 
   10153722978    -0.0001219    0.0010035     0.0009842    0.0002699     0.0009190    0.0003301     0.0012041   -0.0005867 
   10157726181     0.0001665    0.0009874     0.0009906   -0.0000282     0.0009440    0.0000471     0.0010063   -0.0009325 
   10161729384     0.0004358    0.0008912     0.0009100   -0.0003098     0.0008856   -0.0002249     0.0007075   -0.0012120 
   10165732586     0.0006645    0.0007242     0.0007522   -0.0005504     0.0007517   -0.0004622     0.0003302   -0.0013951 
   10169735789     0.0008348    0.0005015     0.0005333   -0.0007294     0.0005568   -0.0006446    -0.0000941   -0.0014594 
   10173738991     0.0009342    0.0002422     0.0002750   -0.0008322     0.0003206   -0.0007573    -0.0005274   -0.0013932 
   10177742194     0.0009559   -0.0000321     0.0000020   -0.0008513     0.0000663   -0.0007917    -0.0009290   -0.0011972 
   10181745396     0.0008996   -0.0002989    -0.0002600   -0.0007866    -0.0001819   -0.0007471    -0.0012596   -0.0008847 
   10185748599     0.0007713   -0.0005367    -0.0004863   -0.0006460    -0.0004005   -0.0006296    -0.0014853   -0.0004814 
   10189751801     0.0005825   -0.0007269    -0.0006560   -0.0004442    -0.0005692   -0.0004520    -0.0015814   -0.0000225 
   10193755004     0.0003496   -0.0008547    -0.0007535   -0.0002015    -0.0006723   -0.0002330    -0.0015353    0.0004502 
   10197758207     0.0000923   -0.0009109    -0.0007699    0.0000582    -0.0007007    0.0000056    -0.0013477    0.0008922 
   10201761409    -0.0001684   -0.0008920    -0.0007041    0.0003094    -0.0006523    0.0002397    -0.0010334    0.0012613 
   10205764612    -0.0004109   -0.0008006    -0.0005624    0.0005273    -0.0005320    0.0004460    -0.0006198    0.0015216 
   10209767814    -0.0006159   -0.0006455    -0.0003585    0.0006902    -0.0003520    0.0006038    -0.0001443    0.0016470 
   10213771017    -0.0007672   -0.0004402    -0.0001120    0.0007815    -0.0001299    0.0006968     0.0003495    0.0016245 
   10217774219    -0.0008531   -0.0002023     0.0001534    0.0007912     0.0001126    0.0007148     0.0008157    0.0014550 
   10221777422    -0.0008677    0.0000481     0.0004118    0.0007166     0.0003514    0.0006547     0.0012111    0.0011535 
   10225780624    -0.0008109    0.0002903     0.0006379    0.0005632     0.0005626    0.0005208     0.0014990    0.0007476 
   10229783827    -0.0006884    0.0005043     0.0008087    0.0003438     0.0007245    0.0003242     0.0016531    0.0002747 
   10233787030    -0.0005115    0.0006731     0.0009060    0.0000776     0.0008197    0.0000824     0.0016600   -0.0002218 
   10237790232    -0.0002959    0.0007833     0.0009181   -0.0002116     0.0008366   -0.0001828     0.0015200   -0.0006967 
   10241793435    -0.0000599    0.0008270     0.0008408   -0.0004972     0.0007707   -0.0004466     0.0012471   -0.0011074 
   10245796637     0.0001764    0.0008017     0.0006780   -0.0007522     0.0006249   -0.0006839     0.0008673   -0.0014179 
   10249799840     0.0003933    0.0007109     0.0004415   -0.0009520     0.0004098   -0.0008715     0.0004158   -0.0016020 
   10253803042     0.0005734    0.0005634     0.0001500   -0.0010761     0.0001423   -0.0009900    -0.0000664   -0.0016454 
   10257806245     0.0007025    0.0003728    -0.0001723   -0.0011105    -0.0001554   -0.0010256    -0.0005365   -0.0015471 
   10261809448     0.0007709    0.0001557    -0.0004980   -0.0010484    -0.0004578   -0.0009718    -0.0009540   -0.0013182 
   10265812650     0.0007746   -0.0000693    -0.0007985   -0.0008917    -0.0007383   -0.0008295    -0.0012841   -0.0009812 
   10269815853     0.0007147   -0.0002834    -0.0010467   -0.0006504    -0.0009714   -0.0006077    -0.0015007   -0.0005675 
   10273819055     0.0005977   -0.0004692    -0.0012195   -0.0003422    -0.0011351   -0.0003226    -0.0015882   -0.0001136 
   10277822258     0.0004348   -0.0006122    -0.0012994    0.0000090    -0.0012129    0.0000040    -0.0015425    0.0003414 
   10281825460     0.0002406   -0.0007020    -0.0012767    0.0003752    -0.0011951    0.0003459    -0.0013708    0.0007598 
   10285828663     0.0000316   -0.0007326    -0.0011500    0.0007263    -0.0010801    0.0006751    -0.0010903    0.0011083 
   10289831865    -0.0001746   -0.0007032    -0.0009267    0.0010329    -0.0008742    0.0009639    -0.0007266    0.0013604 
   10293835068    -0.0003617   -0.0006180    -0.0006225    0.0012687    -0.0005916    0.0011876    -0.0003111    0.0014983 
   10297838271    -0.0005152   -0.0004853    -0.0002599    0.0014127    -0.0002533    0.0013261     0.0001219    0.0015138 
   10301841473    -0.0006238   -0.0003171     0.0001330    0.0014512     0.0001148    0.0013662     0.0005378    0.0014085 
   10305844676    -0.0006803   -0.0001277     0.0005255    0.0013789     0.0004839    0.0013026     0.0009045    0.0011934 
   10309847878    -0.0006815    0.0000675     0.0008863    0.0011997     0.0008247    0.0011383     0.0011944    0.0008873 
   10313851081    -0.0006290    0.0002530     0.0011862    0.0009260     0.0011096    0.0008846     0.0013865    0.0005157 
   10317854283    -0.0005282    0.0004149     0.0014009    0.0005781     0.0013156    0.0005602     0.0014677    0.0001082 
   10321857486    -0.0003880    0.0005412     0.0015124    0.0001827     0.0014255    0.0001898     0.0014332   -0.0003037 
   10325860689    -0.0002200    0.0006231     0.0015112   -0.0002297     0.0014298   -0.0001982     0.0012870   -0.0006882 
   10329863891    -0.0000374    0.0006552     0.0013968   -0.0006269     0.0013277   -0.0005735     0.0010410   -0.0010163 
   10333867094     0.0001457    0.0006360     0.0011776   -0.0009779     0.0011265   -0.0009069     0.0007147   -0.0012630 
   10337870296     0.0003155    0.0005676     0.0008708   -0.0012551     0.0008420   -0.0011725     0.0003333   -0.0014097 
   10341873499     0.0004595    0.0004557     0.0005003   -0.0014372     0.0004962   -0.0013497    -0.0000738   -0.0014450 
   10345876701     0.0005669    0.0003089     0.0000954   -0.0015104     0.0001164   -0.0014251    -0.0004749   -0.0013657 
   10349879904     0.0006299    0.0001385    -0.0003121   -0.0014695    -0.0002676   -0.0013937    -0.0008388   -0.0011775 
   10353883106     0.0006436   -0.0000429    -0.0006903   -0.0013188    -0.0006260   -0.0012587    -0.0011363   -0.0008944 
   10357886309     0.0006068   -0.0002216    -0.0010099   -0.0010714    -0.0009310   -0.0010320    -0.0013431   -0.0005382 
   10361889512     0.0005217   -0.0003838    -0.0012466   -0.0007480    -0.0011596   -0.0007327    -0.0014416   -0.0001367 
   10365892714     0.0003944   -0.0005170    -0.0013828   -0.0003754    -0.0012949   -0.0003855    -0.0014226    0.0002779 
   10369895917     0.0002338   -0.0006103    -0.0014097    0.0000160    -0.0013281   -0.0000187    -0.0012861    0.0006716 
   10373899119     0.0000520   -0.0006555    -0.0013272    0.0003947    -0.0012587    0.0003381    -0.0010420    0.0010116 
   10377902322    -0.0001372   -0.0006479    -0.0011444    0.0007305    -0.0010947    0.0006566    -0.0007095    0.0012685 
   10381905524    -0.0003187   -0.0005867    -0.0008783    0.0009973    -0.0008516    0.0009121    -0.0003156    0.0014195 
   10385908727    -0.0004775   -0.0004753    -0.0005527    0.0011751    -0.0005513    0.0010857     0.0001067    0.0014505 
   10389911930    -0.0005997   -0.0003212    -0.0001960    0.0012518    -0.0002201    0.0011654     0.0005210    0.0013575 
   10393915132    -0.0006738   -0.0001360     0.0001615    0.0012237     0.0001138    0.0011476     0.0008913    0.0011474 
   10397918335    -0.0006919    0.0000658     0.0004898    0.0010964     0.0004223    0.0010368     0.0011847    0.0008378 
   10401921537    -0.0006502    0.0002673     0.0007622    0.0008835     0.0006803    0.0008454     0.0013746    0.0004553 
   10405924740    -0.0005502    0.0004508     0.0009569    0.0006058     0.0008674    0.0005924     0.0014436    0.0000339 
   10409927942    -0.0003985    0.0005996     0.0010597    0.0002894     0.0009698    0.0003019     0.0013853   -0.0003889 
   10413931145    -0.0002068    0.0006989     0.0010643   -0.0000370     0.0009814    0.0000005     0.0012048   -0.0007749 
   10417934347     0.0000092    0.0007379     0.0009733   -0.0003441     0.0009041   -0.0002846     0.0009188   -0.0010890 
   10421937550     0.0002307    0.0007107     0.0007976   -0.0006050     0.0007479   -0.0005282     0.0005537   -0.0013031 
   10425940753     0.0004373    0.0006174     0.0005555   -0.0007973     0.0005295   -0.0007093     0.0001436   -0.0013982 
   10429943955     0.0006093    0.0004642     0.0002711   -0.0009050     0.0002708   -0.0008130    -0.0002736   -0.0013668 
   10433947158     0.0007293    0.0002634    -0.0000283   -0.0009202    -0.0000026   -0.0008316    -0.0006594   -0.0012132 
   10437950360     0.0007842    0.0000323    -0.0003141   -0.0008433    -0.0002644   -0.0007653    -0.0009787   -0.0009536 
   10441953563     0.0007664   -0.0002082    -0.0005593   -0.0006833    -0.0004896   -0.0006222    -0.0012032   -0.0006138 
   10445956765     0.0006754   -0.0004352    -0.0007411   -0.0004567    -0.0006569   -0.0004175    -0.0013143   -0.0002268 
   10449959968     0.0005176   -0.0006264    -0.0008424   -0.0001861    -0.0007503   -0.0001720    -0.0013043    0.0001705 
   10453963171     0.0003062   -0.0007623    -0.0008537    0.0001020    -0.0007611    0.0000897    -0.0011775    0.0005412 
   10457966373     0.0000603   -0.0008281    -0.0007740    0.0003792    -0.0006883    0.0003415    -0.0009490    0.0008519 
   10461969576    -0.0001970   -0.0008154    -0.0006107    0.0006182    -0.0005388    0.0005582    -0.0006432    0.0010759 
   10465972778    -0.0004409   -0.0007234    -0.0003793    0.0007953    -0.0003268    0.0007175    -0.0002910    0.0011960 
   10469975981    -0.0006470   -0.0005591    -0.0001015    0.0008922    -0.0000726    0.0008027     0.0000736    0.0012051 
   10473979183    -0.0007942   -0.0003373     0.0001963    0.0008979     0.0001992    0.0008038     0.0004169    0.0011071 
   10477982386    -0.0008667   -0.0000783     0.0004854    0.0008098     0.0004622    0.0007185     0.0007088    0.0009159 
   10481985588    -0.0008559    0.0001928     0.0007375    0.0006342     0.0006900    0.0005527     0.0009255    0.0006530 
   10485988791    -0.0007612    0.0004495     0.0009274    0.0003852     0.0008592    0.0003200     0.0010515    0.0003456 
   10489991994    -0.0005907    0.0006663     0.0010347    0.0000844     0.0009513    0.0000404     0.0010806    0.0000234 
   10493995196    -0.0003600    0.0008210     0.0010467   -0.0002416     0.0009544   -0.0002610     0.0010157   -0.0002845 
   10497998399    -0.0000910    0.0008974     0.0009586   -0.0005633     0.0008646   -0.0005567     0.0008681   -0.0005523 
   10502001601     0.0001900    0.0008871     0.0007748   -0.0008507     0.0006863   -0.0008187     0.0006554   -0.0007596 
   10506004804     0.0004555    0.0007900     0.0005084   -0.0010761     0.0004322   -0.0010214     0.0003998   -0.0008926 
   10510008006     0.0006792    0.0006151     0.0001802   -0.0012169     0.0001219   -0.0011437     0.0001253   -0.0009454 
   10514011209     0.0008387    0.0003788    -0.0001829   -0.0012570    -0.0002191   -0.0011711    -0.0001444   -0.0009187 
   10518014412     0.0009179    0.0001039    -0.0005503   -0.0011890    -0.0005618   -0.0010969    -0.0003882   -0.0008203 
   10522017614     0.0009086   -0.0001827    -0.0008900   -0.0010146    -0.0008763   -0.0009232    -0.0005886   -0.0006624 
   10526020817     0.0008115   -0.0004531    -0.0011717   -0.0007448    -0.0011341   -0.0006609    -0.0007333   -0.0004613 
   10530024019     0.0006358   -0.0006810    -0.0013693   -0.0003990    -0.0013109   -0.0003288    -0.0008150   -0.0002345 
   10534027222     0.0003986   -0.0008441    -0.0014629   -0.0000038    -0.0013885    0.0000478    -0.0008317   -0.0000003 
   10538030424     0.0001227   -0.0009268    -0.0014413    0.0004095    -0.0013565    0.0004391    -0.0007858    0.0002245 
   10542033627    -0.0001651   -0.0009212    -0.0013023    0.0008073    -0.0012136    0.0008132    -0.0006837    0.0004247 
   10546036829    -0.0004372   -0.0008281    -0.0010538    0.0011565    -0.0009677    0.0011387    -0.0005348    0.0005878 
   10550040032    -0.0006677   -0.0006569    -0.0007127    0.0014271    -0.0006353    0.0013876    -0.0003507    0.0007044 
   10554043235    -0.0008349   -0.0004243    -0.0003041    0.0015951    -0.0002408    0.0015374    -0.0001442    0.0007679 
   10558046437    -0.0009236   -0.0001526     0.0001411    0.0016445     0.0001863    0.0015732     0.0000706    0.0007750 
   10562049640    -0.0009259    0.0001323     0.0005882    0.0015685     0.0006126    0.0014891     0.0002797    0.0007254 
   10566052842    -0.0008425    0.0004037     0.0010019    0.0013704     0.0010046    0.0012889     0.0004691    0.0006218 
   10570056045    -0.0006821    0.0006365     0.0013491    0.0010635     0.0013307    0.0009857     0.0006254    0.0004705 
   10574059247    -0.0004601    0.0008098     0.0016013    0.0006697     0.0015642    0.0006010     0.0007369    0.0002805 
   10578062450    -0.0001978    0.0009084     0.0017375    0.0002186     0.0016851    0.0001632     0.0007938    0.0000640 
   10582065653     0.0000807    0.0009243     0.0017457   -0.0002557     0.0016823   -0.0002945     0.0007892   -0.0001640 
   10586068855     0.0003499    0.0008572     0.0016237   -0.0007167     0.0015545   -0.0007374     0.0007202   -0.0003865 
   10590072058     0.0005860    0.0007143     0.0013799   -0.0011290     0.0013101   -0.0011311     0.0005888   -0.0005855 
   10594075260     0.0007685    0.0005092     0.0010323   -0.0014605     0.0009665   -0.0014451     0.0004018   -0.0007430 
   10598078463     0.0008821    0.0002610     0.0006069   -0.0016855     0.0005494   -0.0016551     0.0001717   -0.0008429 
   10602081665     0.0009180   -0.0000081     0.0001362   -0.0017867     0.0000902   -0.0017444    -0.0000843   -0.0008728 
   10606084868     0.0008742   -0.0002746    -0.0003440   -0.0017563    -0.0003763   -0.0017061    -0.0003449   -0.0008252 
   10610088070     0.0007556   -0.0005158    -0.0007971   -0.0015970    -0.0008149   -0.0015431    -0.0005863   -0.0006995 
   10614091273     0.0005732   -0.0007114    -0.0011887   -0.0013216    -0.0011923   -0.0012679    -0.0007848   -0.0005023 
   10618094476     0.0003434   -0.0008457    -0.0014895   -0.0009518    -0.0014802   -0.0009020    -0.0009185   -0.0002478 
   10622097678     0.0000857   -0.0009082    -0.0016774   -0.0005167    -0.0016576   -0.0004736    -0.0009704    0.0000428 
   10626100881    -0.0001783   -0.0008946    -0.0017395   -0.0000501    -0.0017119   -0.0000157    -0.0009304    0.0003432 
   10630104083    -0.0004268   -0.0008067    -0.0016727    0.0004120    -0.0016405    0.0004368    -0.0007970    0.0006240 
   10634107286    -0.0006397   -0.0006523    -0.0014843    0.0008344    -0.0014505    0.0008495    -0.0005784    0.0008559 
   10638110488    -0.0008002   -0.0004442    -0.0011910    0.0011856    -0.0011581    0.0011919    -0.0002920    0.0010125 
   10642113691    -0.0008956   -0.0001994    -0.0008173    0.0014401    -0.0007875    0.0014392     0.0000364    0.0010740 
   10646116894    -0.0009184    0.0000626    -0.0003938    0.0015805    -0.0003685    0.0015744     0.0003750    0.0010291 
   10650120096    -0.0008668    0.0003209     0.0000455    0.0015991     0.0000658    0.0015898     0.0006894    0.0008775 
   10654123299    -0.0007447    0.0005552     0.0004661    0.0014975     0.0004817    0.0014873     0.0009456    0.0006300 
   10658126501    -0.0005612    0.0007469     0.0008359    0.0012875     0.0008477    0.0012778     0.0011146    0.0003084 
   10662129704    -0.0003303    0.0008805     0.0011276    0.0009887     0.0011369    0.0009808     0.0011749   -0.0000568 
   10666132906    -0.0000696    0.0009449     0.0013209    0.0006279     0.0013294    0.0006220     0.0011161   -0.0004290 
   10670136109     0.0002007    0.0009340     0.0014040    0.0002359     0.0014133    0.0002318     0.0009400   -0.0007693 
   10674139311     0.0004596    0.0008474     0.0013744   -0.0001549     0.0013859   -0.0001582     0.0006612   -0.0010410 
   10678142514     0.0006863    0.0006905     0.0012392   -0.0005128     0.0012536   -0.0005170     0.0003056   -0.0012133 
   10682145717     0.0008622    0.0004742     0.0010138   -0.0008103     0.0010313   -0.0008171    -0.0000918   -0.0012653 
   10686148919     0.0009718    0.0002144     0.0007206   -0.0010255     0.0007406   -0.0010368    -0.0004904   -0.0011882 
   10690152122     0.0010048   -0.0000695     0.0003873   -0.0011443     0.0004083   -0.0011618    -0.0008486   -0.0009868 
   10694155324     0.0009561   -0.0003550     0.0000436   -0.0011612     0.0000636   -0.0011861    -0.0011282   -0.0006793 
   10698158527     0.0008272   -0.0006191    -0.0002805   -0.0010796    -0.0002643   -0.0011124    -0.0012984   -0.0002954 
   10702161729     0.0006262   -0.0008395    -0.0005580   -0.0009116    -0.0005483   -0.0009517    -0.0013396    0.0001264 
   10706164932     0.0003671   -0.0009965    -0.0007668   -0.0006760    -0.0007665   -0.0007220    -0.0012452    0.0005434 
   10710168135     0.0000694   -0.0010749    -0.0008917   -0.0003974    -0.0009031   -0.0004469    -0.0010231    0.0009124 
   10714171337    -0.0002434   -0.0010653    -0.0009255   -0.0001032    -0.0009504   -0.0001528    -0.0006945    0.0011952 
