! 5/6/2020 9:36:50 PM
! C:\ANRITSUVNA\TEMP\TEMP.S2P
! CHANNEL.1
! TR.MEASUREMENT
! CORRECTED.DATA
# HZ S RI R 50.0
! FREQ.HZ          S11RE         S11IM         S21RE         S21IM         S12RE         S12IM         S22RE         S22IM         
!; PortSelection: Port_12
    9805444355     0.1109283    0.0259851     0.0143617    0.0488649     0.0153672    0.0482031    -0.1509072    0.1310355 
    9809447558     0.1052766    0.0418061     0.0214398    0.0480061     0.0224651    0.0470600    -0.1665989    0.1076101 
    9813450761     0.0969688    0.0606476     0.0299352    0.0458686     0.0308950    0.0444163    -0.1759260    0.0768519 
    9817453963     0.0871943    0.0790683     0.0387698    0.0413967     0.0394963    0.0394251    -0.1808023    0.0430300 
    9821457166     0.0762147    0.0936467     0.0470151    0.0341528     0.0473950    0.0317807    -0.1795234    0.0081717 
    9825460368     0.0631013    0.1012301     0.0530651    0.0243931     0.0528247    0.0216466    -0.1714856   -0.0268240 
    9829463571     0.0463515    0.1049992     0.0559052    0.0135055     0.0553041    0.0106684    -0.1579733   -0.0603147 
    9833466773     0.0287449    0.1052205     0.0557557    0.0030133     0.0545017    0.0001905    -0.1406393   -0.0900812 
    9837469976     0.0126745    0.0995901     0.0530161   -0.0057963     0.0514472   -0.0081072    -0.1184754   -0.1139896 
    9841473179    -0.0030134    0.0883979     0.0505011   -0.0122338     0.0489020   -0.0140896    -0.0926115   -0.1305047 
    9845476381    -0.0163733    0.0715753     0.0490075   -0.0190056     0.0475208   -0.0204659    -0.0639656   -0.1388369 
    9849479584    -0.0296724    0.0510092     0.0466647   -0.0270498     0.0451503   -0.0282797    -0.0340674   -0.1385724 
    9853482786    -0.0411360    0.0308181     0.0422391   -0.0358039     0.0407621   -0.0365739    -0.0030053   -0.1298762 
    9857485989    -0.0466752    0.0125507     0.0353791   -0.0439933     0.0340437   -0.0444144     0.0286043   -0.1143527 
    9861489191    -0.0448552   -0.0059071     0.0260907   -0.0502912     0.0248096   -0.0504486     0.0577169   -0.0950624 
    9865492394    -0.0380076   -0.0244116     0.0155327   -0.0537226     0.0143442   -0.0534915     0.0809956   -0.0712386 
    9869495596    -0.0275646   -0.0412650     0.0054439   -0.0540312     0.0043191   -0.0535456     0.0989530   -0.0423890 
    9873498799    -0.0143420   -0.0527460    -0.0029697   -0.0525401    -0.0040646   -0.0517276     0.1123337   -0.0105795 
    9877502002     0.0047433   -0.0578023    -0.0097337   -0.0505538    -0.0108623   -0.0495470     0.1205367    0.0198590 
    9881505204     0.0304192   -0.0610390    -0.0160403   -0.0490564    -0.0170566   -0.0479882     0.1214092    0.0469539 
    9885508407     0.0582900   -0.0653741    -0.0231914   -0.0475801    -0.0243287   -0.0463439     0.1127413    0.0721193 
    9889511609     0.0812773   -0.0691464    -0.0314544   -0.0446030    -0.0324458   -0.0430882     0.0968782    0.0954529 
    9893514812     0.0986041   -0.0704074    -0.0394906   -0.0393081    -0.0403402   -0.0377711     0.0750482    0.1171606 
    9897518014     0.1142174   -0.0645843    -0.0469139   -0.0323617    -0.0475120   -0.0308035     0.0500750    0.1343000 
    9901521217     0.1294877   -0.0558655    -0.0533647   -0.0227219    -0.0537997   -0.0210561     0.0236458    0.1452999 
    9905524420     0.1410903   -0.0476891    -0.0562946   -0.0110373    -0.0564724   -0.0094243    -0.0053080    0.1485149 
    9909527622     0.1469711   -0.0382348    -0.0554252    0.0002559    -0.0553079    0.0017927    -0.0347548    0.1445249 
    9913530825     0.1462138   -0.0276793    -0.0517685    0.0090194    -0.0512285    0.0102639    -0.0642417    0.1348374 
    9917534027     0.1416230   -0.0133494    -0.0486805    0.0146546    -0.0479457    0.0158256    -0.0917131    0.1199928 
    9921537230     0.1368203    0.0047836    -0.0472573    0.0202332    -0.0462042    0.0214265    -0.1139221    0.0996094 
    9925540432     0.1322713    0.0221432    -0.0458599    0.0273970    -0.0442260    0.0283731    -0.1297348    0.0727252 
    9929543635     0.1265643    0.0346859    -0.0426725    0.0355182    -0.0406495    0.0363167    -0.1400547    0.0406799 
    9933546837     0.1178058    0.0428594    -0.0372389    0.0437791    -0.0345717    0.0441773    -0.1464057    0.0054008 
    9937550040     0.1039371    0.0500185    -0.0294254    0.0509237    -0.0265109    0.0508319    -0.1477118   -0.0299547 
    9941553243     0.0896395    0.0567184    -0.0196344    0.0564447    -0.0164407    0.0557898    -0.1434201   -0.0626802 
    9945556445     0.0767259    0.0593277    -0.0079892    0.0591219    -0.0050160    0.0578768    -0.1324575   -0.0905528 
    9949559648     0.0630998    0.0545342     0.0036605    0.0582020     0.0060540    0.0564038    -0.1142000   -0.1143178 
    9953562850     0.0464858    0.0455913     0.0136764    0.0546650     0.0153411    0.0526860    -0.0893837   -0.1320033 
    9957566053     0.0280624    0.0352496     0.0212135    0.0496178     0.0223906    0.0479035    -0.0589558   -0.1436534 
    9961569255     0.0113912    0.0252224     0.0272233    0.0453268     0.0280354    0.0438192    -0.0254307   -0.1492186 
    9965572458     0.0009182    0.0152322     0.0333712    0.0413703     0.0336480    0.0400670     0.0085785   -0.1486353 
    9969575661    -0.0018727    0.0000878     0.0401787    0.0369479     0.0402957    0.0359970     0.0432133   -0.1406162 
    9973578863    -0.0013634   -0.0212602     0.0475832    0.0306209     0.0474910    0.0297847     0.0759032   -0.1262871 
    9977582066    -0.0004152   -0.0444501     0.0540069    0.0217069     0.0538277    0.0209579     0.1054328   -0.1074097 
    9981585268     0.0045237   -0.0656615     0.0580297    0.0104558     0.0576143    0.0099122     0.1312072   -0.0854387 
    9985588471     0.0134250   -0.0830441     0.0583411   -0.0014368     0.0578991   -0.0018889     0.1486601   -0.0625570 
    9989591673     0.0288822   -0.1007182     0.0552566   -0.0120516     0.0548470   -0.0125549     0.1573233   -0.0388574 
    9993594876     0.0462560   -0.1190688     0.0505031   -0.0201384     0.0499483   -0.0207252     0.1561123   -0.0131553 
    9997598078     0.0617157   -0.1345806     0.0458147   -0.0264164     0.0451958   -0.0269449     0.1464610    0.0130874 
   10001601281     0.0755521   -0.1448465     0.0413586   -0.0322816     0.0405643   -0.0326208     0.1298294    0.0390274 
   10005604484     0.0887276   -0.1478714     0.0364798   -0.0376805     0.0356592   -0.0379940     0.1075289    0.0627962 
   10009607686     0.1041099   -0.1420001     0.0311692   -0.0433298     0.0303142   -0.0435878     0.0796872    0.0827106 
   10013610889     0.1206809   -0.1347099     0.0241746   -0.0488721     0.0234579   -0.0492007     0.0484950    0.0981707 
   10017614091     0.1315771   -0.1250853     0.0153829   -0.0531595     0.0146142   -0.0534145     0.0153770    0.1081685 
   10021617294     0.1381106   -0.1082360     0.0055739   -0.0551793     0.0049309   -0.0553773    -0.0185834    0.1117198 
   10025620496     0.1446634   -0.0875689    -0.0041270   -0.0551282    -0.0048022   -0.0551450    -0.0508352    0.1100722 
   10029623699     0.1528845   -0.0659212    -0.0131592   -0.0531791    -0.0140076   -0.0530192    -0.0790094    0.1016701 
   10033626902     0.1582217   -0.0466486    -0.0209872   -0.0501061    -0.0217751   -0.0495937    -0.1027500    0.0842214 
   10037630104     0.1571016   -0.0318543    -0.0282393   -0.0469699    -0.0288142   -0.0457969    -0.1216277    0.0594608 
   10041633307     0.1477946   -0.0195143    -0.0354372   -0.0428846    -0.0358074   -0.0412865    -0.1359915    0.0294512 
   10045636509     0.1335478   -0.0055469    -0.0424069   -0.0377087    -0.0425267   -0.0357230    -0.1451892   -0.0030310 
   10049639712     0.1188346    0.0063882    -0.0493705   -0.0312779    -0.0490657   -0.0288201    -0.1470686   -0.0366803 
   10053642914     0.1036980    0.0132271    -0.0557997   -0.0225670    -0.0547718   -0.0198818    -0.1422765   -0.0696719 
   10057646117     0.0877408    0.0109585    -0.0600835   -0.0111324    -0.0582107   -0.0089094    -0.1301844   -0.1016589 
   10061649319     0.0663324    0.0033872    -0.0605217    0.0012760    -0.0583933    0.0026485    -0.1120330   -0.1307070 
   10065652522     0.0417001   -0.0046590    -0.0574933    0.0129779    -0.0554460    0.0132476    -0.0885194   -0.1550962 
   10069655725     0.0199096   -0.0123133    -0.0519117    0.0220891    -0.0505809    0.0216520    -0.0618874   -0.1727694 
   10073658927     0.0039773   -0.0230742    -0.0460304    0.0287032    -0.0454755    0.0278268    -0.0321900   -0.1830346 
   10077662130    -0.0069281   -0.0383513    -0.0411615    0.0344104    -0.0414445    0.0333293     0.0008883   -0.1855838 
   10081665332    -0.0141653   -0.0604487    -0.0357694    0.0406734    -0.0368229    0.0396681     0.0343602   -0.1816518 
   10085668535    -0.0214093   -0.0835356    -0.0290652    0.0464087    -0.0305038    0.0458126     0.0656029   -0.1719951 
   10089671737    -0.0252327   -0.1028276    -0.0215929    0.0512987    -0.0228987    0.0510822     0.0936156   -0.1574948 
   10093674940    -0.0228312   -0.1209360    -0.0128474    0.0554316    -0.0139806    0.0554205     0.1156118   -0.1388598 
   10097678143    -0.0159688   -0.1406415    -0.0024717    0.0578774    -0.0031934    0.0576983     0.1295199   -0.1159523 
   10101681345    -0.0075767   -0.1582399     0.0082379    0.0572153     0.0078045    0.0568379     0.1376091   -0.0889426 
   10105684548     0.0012343   -0.1699155     0.0182143    0.0540841     0.0178949    0.0534512     0.1377916   -0.0595435 
   10109687750     0.0118093   -0.1756787     0.0264996    0.0486122     0.0260291    0.0478588     0.1315499   -0.0295764 
   10113690953     0.0278566   -0.1761798     0.0319489    0.0427996     0.0313489    0.0420455     0.1179395   -0.0003655 
   10117694155     0.0468780   -0.1747761     0.0367590    0.0381156     0.0360765    0.0376562     0.0989840    0.0267180 
   10121697358     0.0659690   -0.1709334     0.0421978    0.0332053     0.0416382    0.0329987     0.0754291    0.0501292 
   10125700560     0.0824836   -0.1651938     0.0476615    0.0266382     0.0472969    0.0268475     0.0474114    0.0685383 
   10129703763     0.0947096   -0.1558632     0.0519896    0.0188089     0.0519004    0.0191277     0.0170659    0.0828554 
   10133706966     0.1050155   -0.1413749     0.0550785    0.0105500     0.0552312    0.0108479    -0.0124082    0.0911196 
   10137710168     0.1177156   -0.1260463     0.0576823    0.0014722     0.0580750    0.0016517    -0.0399312    0.0914299 
   10141713371     0.1277376   -0.1135779     0.0587285   -0.0095230     0.0589200   -0.0097009    -0.0657124    0.0825025 
   10145716573     0.1302382   -0.1032413     0.0563815   -0.0212433     0.0561393   -0.0215898    -0.0900975    0.0651398 
   10149719776     0.1242089   -0.0923710     0.0505570   -0.0313331     0.0497298   -0.0317297    -0.1123059    0.0402004 
   10153722978     0.1124322   -0.0783634     0.0433436   -0.0384457     0.0419063   -0.0385249    -0.1310688    0.0101047 
   10157726181     0.0978039   -0.0630042     0.0368207   -0.0433864     0.0349423   -0.0430322    -0.1455640   -0.0231922 
   10161729384     0.0821812   -0.0497621     0.0308094   -0.0484018     0.0288268   -0.0473575    -0.1545238   -0.0582805 
   10165732586     0.0661745   -0.0416394     0.0238321   -0.0540247     0.0221786   -0.0521766    -0.1572573   -0.0935930 
   10169735789     0.0450805   -0.0373654     0.0141949   -0.0591080     0.0134338   -0.0567595    -0.1537629   -0.1278458 
   10173738991     0.0211864   -0.0344698     0.0023857   -0.0613573     0.0027538   -0.0590941    -0.1454999   -0.1590477 
   10177742194    -0.0007641   -0.0321944    -0.0093139   -0.0602667    -0.0080458   -0.0587624    -0.1330334   -0.1845507 
   10181745396    -0.0187843   -0.0350375    -0.0203772   -0.0567981    -0.0186934   -0.0565392    -0.1146966   -0.2019485 
   10185748599    -0.0345302   -0.0436566    -0.0300842   -0.0507026    -0.0285969   -0.0515839    -0.0903368   -0.2116880 
   10189751801    -0.0491596   -0.0566879    -0.0375076   -0.0429877    -0.0366160   -0.0446904    -0.0605254   -0.2136091 
   10193755004    -0.0620476   -0.0721461    -0.0421423   -0.0351520    -0.0422012   -0.0369312    -0.0288549   -0.2098944 
   10197758207    -0.0713013   -0.0881930    -0.0456242   -0.0285291    -0.0462232   -0.0298838     0.0024309   -0.2012675 
   10201761409    -0.0762769   -0.1046003    -0.0491946   -0.0223857    -0.0498611   -0.0232312     0.0308159   -0.1860693 
   10205764612    -0.0749025   -0.1212407    -0.0531206   -0.0154970    -0.0535573   -0.0157989     0.0552375   -0.1646618 
   10209767814    -0.0699458   -0.1400496    -0.0565533   -0.0070415    -0.0565016   -0.0070951     0.0762666   -0.1379016 
   10213771017    -0.0648330   -0.1563678    -0.0582545    0.0028306    -0.0576981    0.0027598     0.0915052   -0.1097950 
   10217774219    -0.0578078   -0.1679952    -0.0573457    0.0134788    -0.0565836    0.0130972     0.0997247   -0.0809069 
   10221777422    -0.0452199   -0.1736460    -0.0541642    0.0232550    -0.0533936    0.0227014     0.0997785   -0.0519706 
   10225780624    -0.0269740   -0.1777726    -0.0488185    0.0323799    -0.0483267    0.0317176     0.0912278   -0.0231229 
   10229783827    -0.0072255   -0.1818835    -0.0415080    0.0394830    -0.0415327    0.0387773     0.0763919    0.0041217 
   10233787030     0.0113297   -0.1841137    -0.0341618    0.0443842    -0.0345867    0.0439618     0.0553075    0.0291678 
   10237790232     0.0264685   -0.1836990    -0.0275075    0.0484131    -0.0280356    0.0486684     0.0305619    0.0497077 
   10241793435     0.0379840   -0.1786809    -0.0204020    0.0523674    -0.0210406    0.0530463     0.0024915    0.0643556 
   10245796637     0.0461787   -0.1684915    -0.0124195    0.0561691    -0.0126107    0.0571775    -0.0282424    0.0720254 
   10249799840     0.0576805   -0.1558540    -0.0031353    0.0591368    -0.0026842    0.0600938    -0.0613083    0.0728832 
   10253803042     0.0621273   -0.1439868     0.0072088    0.0606562     0.0085324    0.0610164    -0.0941244    0.0682101 
   10257806245     0.0605165   -0.1286771     0.0192915    0.0600774     0.0208221    0.0592584    -0.1250849    0.0571987 
   10261809448     0.0558302   -0.1070553     0.0314893    0.0554627     0.0322899    0.0533069    -0.1524550    0.0392648 
   10265812650     0.0504468   -0.0828622     0.0413154    0.0476581     0.0409430    0.0448045    -0.1762742    0.0159843 
   10269815853     0.0437140   -0.0608254     0.0480982    0.0382253     0.0466163    0.0353429    -0.1953802   -0.0104405 
   10273819055     0.0350841   -0.0414297     0.0517457    0.0287330     0.0494531    0.0264472    -0.2083160   -0.0388706 
   10277822258     0.0238996   -0.0255402     0.0536585    0.0205179     0.0510728    0.0192404    -0.2144391   -0.0678234 
   10281825460     0.0095144   -0.0139769     0.0555496    0.0132924     0.0531114    0.0129717    -0.2137029   -0.0973738 
   10285828663    -0.0082690   -0.0051800     0.0575530    0.0054727     0.0560116    0.0059019    -0.2051430   -0.1239314 
   10289831865    -0.0253324    0.0003435     0.0589325   -0.0036805     0.0583675   -0.0029986    -0.1893913   -0.1459948 
   10293835068    -0.0419958   -0.0018136     0.0587789   -0.0140459     0.0593031   -0.0136293    -0.1660321   -0.1642871 
   10297838271    -0.0615146   -0.0111397     0.0561912   -0.0257041     0.0574215   -0.0257354    -0.1369653   -0.1776274 
   10301841473    -0.0831260   -0.0225987     0.0497400   -0.0368376     0.0508908   -0.0377458    -0.1045958   -0.1848329 
   10305844676    -0.1022100   -0.0351943     0.0402178   -0.0449802     0.0409733   -0.0462148    -0.0694832   -0.1862836 
   10309847878    -0.1170286   -0.0493807     0.0303355   -0.0496392     0.0305057   -0.0507696    -0.0336129   -0.1826063 
   10313851081    -0.1258020   -0.0649796     0.0213201   -0.0519178     0.0210246   -0.0527884    -0.0007125   -0.1742407 
   10317854283    -0.1281092   -0.0834283     0.0137964   -0.0526608     0.0132389   -0.0529527     0.0264646   -0.1608235 
   10321857486    -0.1262222   -0.1038289     0.0079839   -0.0539881     0.0072627   -0.0537675     0.0469733   -0.1400659 
   10325860689    -0.1204291   -0.1212640     0.0011543   -0.0563975     0.0005791   -0.0559599     0.0629582   -0.1146955 
   10329863891    -0.1090169   -0.1346792    -0.0075125   -0.0585978    -0.0079533   -0.0578366     0.0713213   -0.0869232 
   10333867094    -0.0909428   -0.1461880    -0.0183443   -0.0588905    -0.0186191   -0.0583351     0.0712731   -0.0582034 
   10337870296    -0.0701535   -0.1564287    -0.0301524   -0.0558785    -0.0302562   -0.0554835     0.0629046   -0.0283665 
   10341873499    -0.0507835   -0.1652466    -0.0410480   -0.0490887    -0.0414903   -0.0490268     0.0470605    0.0020707 
   10345876701    -0.0358764   -0.1686477    -0.0494015   -0.0393357    -0.0503557   -0.0393083     0.0254395    0.0322603 
   10349879904    -0.0227990   -0.1635954    -0.0541821   -0.0286650    -0.0555808   -0.0282440     0.0009070    0.0594371 
   10353883106    -0.0097987   -0.1523392    -0.0564538   -0.0184506    -0.0578484   -0.0173811    -0.0267197    0.0814355 
   10357886309     0.0001836   -0.1353708    -0.0567184   -0.0095296    -0.0576762   -0.0078029    -0.0559115    0.0981775 
   10361889512     0.0125326   -0.1159064    -0.0568804   -0.0021183    -0.0570798    0.0000593    -0.0854917    0.1082452 
   10365892714     0.0216744   -0.0956513    -0.0579898    0.0053983    -0.0571144    0.0077797    -0.1137424    0.1113524 
   10369895917     0.0272035   -0.0733469    -0.0588257    0.0147122    -0.0568290    0.0167266    -0.1400237    0.1058549 
   10373899119     0.0329987   -0.0503892    -0.0571691    0.0260306    -0.0543959    0.0269943    -0.1624588    0.0937321 
   10377902322     0.0372586   -0.0301967    -0.0520563    0.0369615    -0.0488688    0.0370019    -0.1815747    0.0755834 
   10381905524     0.0367952   -0.0157058    -0.0441936    0.0460710    -0.0413065    0.0451715    -0.1955244    0.0512283 
   10385908727     0.0313916   -0.0061707    -0.0344471    0.0529036    -0.0321461    0.0514713    -0.2043033    0.0220771 
   10389911930     0.0200116    0.0010002    -0.0240390    0.0566113    -0.0225530    0.0550997    -0.2091943   -0.0104744 
   10393915132     0.0037718    0.0078804    -0.0144831    0.0580705    -0.0134704    0.0569402    -0.2085145   -0.0432601 
   10397918335    -0.0141508    0.0138265    -0.0060868    0.0586303    -0.0052809    0.0581588    -0.2011347   -0.0742782 
   10401921537    -0.0322788    0.0181056     0.0022627    0.0592680     0.0033797    0.0591967    -0.1873586   -0.1023703 
   10405924740    -0.0511490    0.0189615     0.0116777    0.0593880     0.0132512    0.0595606    -0.1684702   -0.1274677 
   10409927942    -0.0716417    0.0181294     0.0223411    0.0577191     0.0240777    0.0578425    -0.1454731   -0.1468281 
   10413931145    -0.0897842    0.0178547     0.0334067    0.0535569     0.0353360    0.0532954    -0.1195676   -0.1589480 
   10417934347    -0.1029876    0.0159393     0.0437073    0.0461740     0.0455860    0.0453450    -0.0910237   -0.1644433 
   10421937550    -0.1101299    0.0092494     0.0513113    0.0359320     0.0528719    0.0346139    -0.0618762   -0.1620918 
   10425940753    -0.1137238   -0.0029635     0.0552615    0.0249472     0.0560190    0.0232590    -0.0335236   -0.1512949 
   10429943955    -0.1141513   -0.0199304     0.0561857    0.0152029     0.0563071    0.0136535    -0.0055333   -0.1338290 
   10433947158    -0.1147015   -0.0401982     0.0560488    0.0078227     0.0557946    0.0062022     0.0182911   -0.1119520 
   10437950360    -0.1145334   -0.0610668     0.0570196    0.0011918     0.0564346   -0.0002497     0.0370888   -0.0848907 
   10441953563    -0.1108986   -0.0775910     0.0585551   -0.0065085     0.0575906   -0.0078750     0.0506167   -0.0538526 
   10445956765    -0.1007866   -0.0910752     0.0591714   -0.0158671     0.0583035   -0.0172426     0.0582989   -0.0205047 
   10449959968    -0.0879490   -0.1038912     0.0578668   -0.0270849     0.0570036   -0.0285841     0.0598103    0.0133722 
   10453963171    -0.0739128   -0.1133376     0.0529130   -0.0391045     0.0516360   -0.0407998     0.0551938    0.0461758 
   10457966373    -0.0585169   -0.1168056     0.0437993   -0.0494959     0.0421795   -0.0513739     0.0443742    0.0763866 
   10461969576    -0.0393238   -0.1146494     0.0317908   -0.0565049     0.0296415   -0.0580167     0.0285947    0.1027919 
   10465972778    -0.0163566   -0.1090290     0.0194124   -0.0589135     0.0170621   -0.0598079     0.0084031    0.1236871 
   10469975981     0.0061529   -0.1011562     0.0091766   -0.0582308     0.0068849   -0.0583154    -0.0157397    0.1381692 
   10473979183     0.0296589   -0.0920860     0.0015557   -0.0566397    -0.0004901   -0.0561040    -0.0425489    0.1464046 
   10477982386     0.0477939   -0.0841605    -0.0044581   -0.0563417    -0.0061762   -0.0552864    -0.0698121    0.1480164 
   10481985588     0.0593339   -0.0703942    -0.0116869   -0.0574663    -0.0130927   -0.0559157    -0.0968110    0.1400910 
   10485988791     0.0689586   -0.0553305    -0.0210127   -0.0579139    -0.0220088   -0.0560497    -0.1231999    0.1257633 
   10489991994     0.0733329   -0.0385015    -0.0321541   -0.0563193    -0.0327168   -0.0538600    -0.1474789    0.1042650 
   10493995196     0.0704623   -0.0223673    -0.0440866   -0.0511635    -0.0442268   -0.0484765    -0.1694250    0.0773737 
   10497998399     0.0591041   -0.0062146    -0.0547494   -0.0418231    -0.0543077   -0.0390805    -0.1879533    0.0477520 
   10502001601     0.0432323    0.0135066    -0.0619142   -0.0293636    -0.0610602   -0.0269006    -0.2015692    0.0163134 
   10506004804     0.0265299    0.0343915    -0.0646961   -0.0161286    -0.0638593   -0.0139382    -0.2089071   -0.0146793 
   10510008006     0.0113409    0.0532841    -0.0640703   -0.0040225    -0.0631082   -0.0018195    -0.2083542   -0.0440945 
   10514011209    -0.0015170    0.0656013    -0.0612018    0.0060792    -0.0603009    0.0081804    -0.2006458   -0.0702153 
   10518014412    -0.0152806    0.0692068    -0.0579130    0.0141890    -0.0569752    0.0163319    -0.1835718   -0.0923560 
   10522017614    -0.0316942    0.0667106    -0.0550886    0.0212897    -0.0542679    0.0231314    -0.1589371   -0.1103469 
   10526020817    -0.0480162    0.0612901    -0.0527344    0.0296055    -0.0518204    0.0314246    -0.1289393   -0.1242311 
   10530024019    -0.0601505    0.0517478    -0.0485247    0.0391634    -0.0472934    0.0407279    -0.0959420   -0.1319234 
   10534027222    -0.0685889    0.0344059    -0.0414473    0.0484010    -0.0400116    0.0496797    -0.0605211   -0.1317497 
   10538030424    -0.0771653    0.0105976    -0.0320032    0.0559240    -0.0304135    0.0565316    -0.0227849   -0.1245959 
   10542033627    -0.0849058   -0.0132700    -0.0209794    0.0609358    -0.0195227    0.0610425     0.0141388   -0.1126413 
   10546036829    -0.0902130   -0.0350027    -0.0095784    0.0630015    -0.0080600    0.0626473     0.0462133   -0.0975661 
   10550040032    -0.0915763   -0.0516889     0.0011732    0.0625165     0.0025430    0.0618756     0.0727358   -0.0777950 
   10554043235    -0.0849099   -0.0654615     0.0105540    0.0605295     0.0116375    0.0595962     0.0923485   -0.0544121 
   10558046437    -0.0714079   -0.0795663     0.0189946    0.0579223     0.0198884    0.0568570     0.1025201   -0.0282632 
   10562049640    -0.0561308   -0.0926413     0.0269502    0.0547689     0.0277289    0.0538011     0.1052038   -0.0004341 
   10566052842    -0.0395825   -0.1015117     0.0353753    0.0512763     0.0361098    0.0502732     0.1005230    0.0276884 
   10570056045    -0.0205239   -0.1055930     0.0447150    0.0460222     0.0454494    0.0449750     0.0896831    0.0532600 
   10574059247     0.0010320   -0.1074125     0.0535394    0.0373083     0.0540792    0.0362893     0.0711154    0.0747978 
   10578062450     0.0224696   -0.1080971     0.0595387    0.0262709     0.0599915    0.0254067     0.0454396    0.0935194 
   10582065653     0.0405160   -0.1082927     0.0624483    0.0147116     0.0627720    0.0139774     0.0154970    0.1099901 
   10586068855     0.0520948   -0.1062347     0.0630659    0.0041605     0.0631141    0.0031888    -0.0157168    0.1229311 
   10590072058     0.0597418   -0.0970586     0.0626456   -0.0058742     0.0624604   -0.0069961    -0.0451495    0.1293600 
   10594075260     0.0653505   -0.0821097     0.0609723   -0.0155811     0.0601033   -0.0167202    -0.0725160    0.1285949 
   10598078463     0.0712353   -0.0639019     0.0582791   -0.0246250     0.0568025   -0.0257078    -0.0970504    0.1200266 
   10602081665     0.0752798   -0.0479216     0.0550981   -0.0336560     0.0528458   -0.0344713    -0.1204474    0.1042090 
   10606084868     0.0744708   -0.0303905     0.0505190   -0.0436669     0.0477209   -0.0439104    -0.1411471    0.0840650 
   10610088070     0.0697368   -0.0117638     0.0428019   -0.0540022     0.0397470   -0.0535598    -0.1567552    0.0620417 
   10614091273     0.0668512    0.0065502     0.0313046   -0.0625602     0.0283972   -0.0612589    -0.1652025    0.0357159 
   10618094476     0.0652920    0.0199385     0.0171583   -0.0670419     0.0147995   -0.0652031    -0.1666451    0.0077357 
   10622097678     0.0610370    0.0256431     0.0030458   -0.0663623     0.0014268   -0.0643861    -0.1612632   -0.0237800 
   10626100881     0.0509812    0.0249971    -0.0081745   -0.0622050    -0.0090408   -0.0603344    -0.1521064   -0.0558138 
   10630104083     0.0342076    0.0210507    -0.0162055   -0.0577314    -0.0164733   -0.0563179    -0.1384300   -0.0860834 
   10634107286     0.0118708    0.0178707    -0.0231029   -0.0539835    -0.0231054   -0.0531148    -0.1206441   -0.1110773 
   10638110488    -0.0104266    0.0165703    -0.0300571   -0.0506327    -0.0300290   -0.0500899    -0.0977408   -0.1289848 
   10642113691    -0.0265507    0.0122320    -0.0374996   -0.0467929    -0.0374997   -0.0466359    -0.0683824   -0.1424043 
   10646116894    -0.0422424    0.0025197    -0.0458554   -0.0419986    -0.0460489   -0.0418811    -0.0358681   -0.1520198 
   10650120096    -0.0576874   -0.0108116    -0.0548001   -0.0343974    -0.0548010   -0.0343912    -0.0055436   -0.1569402 
   10654123299    -0.0703985   -0.0219738    -0.0617411   -0.0236892    -0.0618833   -0.0234885     0.0227432   -0.1544060 
   10658126501    -0.0758588   -0.0317948    -0.0655740   -0.0107256    -0.0655621   -0.0104940     0.0480705   -0.1447084 
   10662129704    -0.0738305   -0.0458752    -0.0650785    0.0022262    -0.0648749    0.0026088     0.0698900   -0.1281859 
   10666132906    -0.0672043   -0.0643054    -0.0616335    0.0134632    -0.0612187    0.0137217     0.0868415   -0.1048841 
   10670136109    -0.0582400   -0.0856839    -0.0562199    0.0221440    -0.0556693    0.0221099     0.0986986   -0.0780332 
   10674139311    -0.0504144   -0.1070594    -0.0509907    0.0280765    -0.0507065    0.0279600     0.1045470   -0.0495535 
   10678142514    -0.0432800   -0.1227116    -0.0476318    0.0335729    -0.0475212    0.0333763     0.1020151   -0.0200822 
   10682145717    -0.0321723   -0.1316279    -0.0443033    0.0406062    -0.0443604    0.0406209     0.0914817    0.0106882 
   10686148919    -0.0177320   -0.1376888    -0.0393003    0.0490898    -0.0395642    0.0493885     0.0750811    0.0415211 
   10690152122    -0.0032764   -0.1415017    -0.0307483    0.0577862    -0.0310937    0.0585360     0.0559025    0.0704685 
   10694155324     0.0084310   -0.1402136    -0.0190915    0.0643837    -0.0191173    0.0653176     0.0348369    0.0944002 
   10698158527     0.0215158   -0.1313503    -0.0054722    0.0674166    -0.0050115    0.0681882     0.0104731    0.1104335 
   10702161729     0.0372027   -0.1190133     0.0081911    0.0664815     0.0089620    0.0667569    -0.0160418    0.1183497 
   10706164932     0.0534711   -0.1055830     0.0202952    0.0623094     0.0209670    0.0618502    -0.0431234    0.1182122 
   10710168135     0.0689609   -0.0937253     0.0299157    0.0558806     0.0302889    0.0547946    -0.0691324    0.1102758 
   10714171337     0.0796767   -0.0866782     0.0367853    0.0491783     0.0367626    0.0474381    -0.0939981    0.0942238 
   10718174540     0.0805794   -0.0796243     0.0420582    0.0434634     0.0415180    0.0411242    -0.1170596    0.0715354 
   10722177742     0.0726233   -0.0679296     0.0482062    0.0383594     0.0470018    0.0358319    -0.1371772    0.0434221 
   10726180945     0.0648522   -0.0540330     0.0552229    0.0311470     0.0532051    0.0287024    -0.1530979    0.0123158 
   10730184147     0.0558597   -0.0420743     0.0610276    0.0214951     0.0585989    0.0195573    -0.1641537   -0.0220387 
   10734187350     0.0419142   -0.0329217     0.0646749    0.0097895     0.0617857    0.0090364    -0.1704670   -0.0562823 
